,Rno,Name,Course,Campus,Gender
14640,14641,Student14641,MTech,MB,M
14641,14642,Student14642,BTech,KO,M
14642,14643,Student14643,BBA,DL,M
14643,14644,Student14644,BBA,CH,F
14644,14645,Student14645,BBA,CH,M
14645,14646,Student14646,BBA,MB,M
14646,14647,Student14647,BTech,MB,M
14647,14648,Student14648,BBA,CH,F
14648,14649,Student14649,BBA,MB,M
14649,14650,Student14650,MBA,KO,F
14650,14651,Student14651,BBA,DL,F
14651,14652,Student14652,MTech,CH,M
14652,14653,Student14653,MBA,MB,F
14653,14654,Student14654,MBA,KO,F
14654,14655,Student14655,MTech,MB,M
14655,14656,Student14656,MTech,DL,F
14656,14657,Student14657,MTech,CH,F
14657,14658,Student14658,BTech,DL,M
14658,14659,Student14659,BBA,KO,M
14659,14660,Student14660,MBA,KO,M
14660,14661,Student14661,BTech,MB,F
14661,14662,Student14662,MBA,KO,F
14662,14663,Student14663,MBA,DL,F
14663,14664,Student14664,BBA,CH,M
14664,14665,Student14665,MBA,DL,F
14665,14666,Student14666,BBA,KO,F
14666,14667,Student14667,MTech,DL,M
14667,14668,Student14668,MBA,DL,F
14668,14669,Student14669,BTech,KO,M
14669,14670,Student14670,MBA,DL,M
14670,14671,Student14671,MTech,KO,F
14671,14672,Student14672,BBA,KO,F
14672,14673,Student14673,BTech,MB,M
14673,14674,Student14674,BTech,DL,M
14674,14675,Student14675,BTech,CH,M
14675,14676,Student14676,BTech,MB,F
14676,14677,Student14677,BTech,MB,F
14677,14678,Student14678,BBA,MB,F
14678,14679,Student14679,BTech,MB,M
14679,14680,Student14680,BBA,DL,F
14680,14681,Student14681,BBA,CH,M
14681,14682,Student14682,BBA,MB,M
14682,14683,Student14683,BTech,CH,F
14683,14684,Student14684,MTech,KO,F
14684,14685,Student14685,MTech,MB,M
14685,14686,Student14686,BBA,CH,F
14686,14687,Student14687,MBA,KO,F
14687,14688,Student14688,MTech,KO,M
14688,14689,Student14689,MTech,MB,F
14689,14690,Student14690,BTech,CH,F
14690,14691,Student14691,MBA,CH,M
14691,14692,Student14692,BBA,MB,F
14692,14693,Student14693,MBA,DL,F
14693,14694,Student14694,MBA,KO,F
14694,14695,Student14695,BBA,DL,M
14695,14696,Student14696,BTech,MB,F
14696,14697,Student14697,MBA,CH,F
14697,14698,Student14698,MBA,MB,F
14698,14699,Student14699,MTech,DL,M
14699,14700,Student14700,BTech,KO,M
14700,14701,Student14701,BBA,DL,M
14701,14702,Student14702,BBA,CH,M
14702,14703,Student14703,BTech,CH,F
14703,14704,Student14704,MTech,MB,F
14704,14705,Student14705,MTech,KO,M
14705,14706,Student14706,BTech,KO,M
14706,14707,Student14707,MBA,KO,M
14707,14708,Student14708,MTech,MB,M
14708,14709,Student14709,BTech,DL,F
14709,14710,Student14710,MTech,CH,M
14710,14711,Student14711,MBA,CH,F
14711,14712,Student14712,MTech,MB,M
14712,14713,Student14713,MTech,DL,M
14713,14714,Student14714,BBA,MB,F
14714,14715,Student14715,MBA,DL,M
14715,14716,Student14716,BBA,CH,M
14716,14717,Student14717,BTech,MB,F
14717,14718,Student14718,BBA,MB,M
14718,14719,Student14719,MBA,CH,F
14719,14720,Student14720,MBA,KO,M
14720,14721,Student14721,MBA,KO,F
14721,14722,Student14722,BBA,MB,M
14722,14723,Student14723,BTech,DL,F
14723,14724,Student14724,BTech,DL,M
14724,14725,Student14725,BBA,KO,F
14725,14726,Student14726,MTech,CH,M
14726,14727,Student14727,MTech,MB,M
14727,14728,Student14728,BTech,MB,M
14728,14729,Student14729,BBA,CH,M
14729,14730,Student14730,MTech,KO,F
14730,14731,Student14731,MBA,KO,F
14731,14732,Student14732,MTech,KO,F
14732,14733,Student14733,BTech,CH,F
14733,14734,Student14734,MTech,CH,M
14734,14735,Student14735,MTech,MB,F
14735,14736,Student14736,MTech,MB,M
14736,14737,Student14737,MTech,CH,F
14737,14738,Student14738,MBA,KO,M
14738,14739,Student14739,MTech,MB,F
14739,14740,Student14740,BBA,CH,F
14740,14741,Student14741,MTech,DL,M
14741,14742,Student14742,MBA,KO,M
14742,14743,Student14743,BTech,DL,F
14743,14744,Student14744,BBA,MB,M
14744,14745,Student14745,BBA,KO,M
14745,14746,Student14746,MTech,MB,F
14746,14747,Student14747,BTech,MB,M
14747,14748,Student14748,BTech,MB,F
14748,14749,Student14749,MBA,MB,M
14749,14750,Student14750,MTech,CH,F
14750,14751,Student14751,MTech,MB,F
14751,14752,Student14752,MTech,KO,F
14752,14753,Student14753,MTech,CH,F
14753,14754,Student14754,MBA,DL,F
14754,14755,Student14755,MBA,DL,M
14755,14756,Student14756,MBA,DL,F
14756,14757,Student14757,MTech,DL,F
14757,14758,Student14758,BTech,DL,M
14758,14759,Student14759,BBA,KO,M
14759,14760,Student14760,BTech,DL,F
14760,14761,Student14761,BBA,MB,M
14761,14762,Student14762,BTech,KO,M
14762,14763,Student14763,BTech,DL,M
14763,14764,Student14764,BTech,KO,F
14764,14765,Student14765,MBA,KO,F
14765,14766,Student14766,MTech,CH,F
14766,14767,Student14767,BBA,DL,F
14767,14768,Student14768,MTech,KO,M
14768,14769,Student14769,MBA,KO,F
14769,14770,Student14770,MBA,MB,F
14770,14771,Student14771,MTech,CH,F
14771,14772,Student14772,BBA,CH,M
14772,14773,Student14773,MTech,KO,F
14773,14774,Student14774,MBA,DL,F
14774,14775,Student14775,BTech,CH,F
14775,14776,Student14776,MTech,CH,F
14776,14777,Student14777,MTech,MB,M
14777,14778,Student14778,MTech,KO,F
14778,14779,Student14779,BTech,MB,M
14779,14780,Student14780,BBA,DL,F
14780,14781,Student14781,MTech,DL,F
14781,14782,Student14782,BTech,MB,F
14782,14783,Student14783,BBA,CH,F
14783,14784,Student14784,MTech,MB,M
14784,14785,Student14785,BTech,MB,F
14785,14786,Student14786,BBA,MB,F
14786,14787,Student14787,BBA,CH,M
14787,14788,Student14788,BBA,KO,F
14788,14789,Student14789,BTech,DL,M
14789,14790,Student14790,BTech,MB,M
14790,14791,Student14791,BBA,KO,F
14791,14792,Student14792,MBA,DL,M
14792,14793,Student14793,MTech,DL,F
14793,14794,Student14794,MBA,MB,M
14794,14795,Student14795,BTech,CH,M
14795,14796,Student14796,MBA,DL,F
14796,14797,Student14797,BBA,MB,M
14797,14798,Student14798,BBA,CH,F
14798,14799,Student14799,MTech,CH,F
14799,14800,Student14800,BBA,CH,F
14800,14801,Student14801,BBA,KO,M
14801,14802,Student14802,MTech,CH,F
14802,14803,Student14803,BTech,CH,M
14803,14804,Student14804,BBA,DL,M
14804,14805,Student14805,MBA,DL,F
14805,14806,Student14806,BTech,DL,F
14806,14807,Student14807,BTech,DL,M
14807,14808,Student14808,MTech,DL,F
14808,14809,Student14809,BTech,MB,F
14809,14810,Student14810,BBA,CH,M
14810,14811,Student14811,BBA,KO,F
14811,14812,Student14812,BTech,DL,F
14812,14813,Student14813,MTech,KO,M
14813,14814,Student14814,BBA,CH,F
14814,14815,Student14815,BTech,CH,F
14815,14816,Student14816,BBA,KO,M
14816,14817,Student14817,BTech,MB,F
14817,14818,Student14818,BBA,DL,F
14818,14819,Student14819,MTech,KO,F
14819,14820,Student14820,MTech,CH,M
14820,14821,Student14821,BBA,CH,F
14821,14822,Student14822,BBA,MB,F
14822,14823,Student14823,BBA,DL,M
14823,14824,Student14824,BBA,CH,F
14824,14825,Student14825,MBA,KO,F
14825,14826,Student14826,MTech,CH,M
14826,14827,Student14827,BTech,KO,F
14827,14828,Student14828,MBA,MB,M
14828,14829,Student14829,BBA,KO,F
14829,14830,Student14830,MTech,DL,F
14830,14831,Student14831,MBA,DL,M
14831,14832,Student14832,BTech,MB,F
14832,14833,Student14833,BBA,CH,M
14833,14834,Student14834,MTech,MB,M
14834,14835,Student14835,BTech,MB,M
14835,14836,Student14836,BTech,MB,M
14836,14837,Student14837,MTech,MB,M
14837,14838,Student14838,BTech,DL,F
14838,14839,Student14839,BTech,MB,M
14839,14840,Student14840,BTech,KO,F
14840,14841,Student14841,MTech,CH,M
14841,14842,Student14842,MBA,CH,M
14842,14843,Student14843,MBA,DL,M
14843,14844,Student14844,MBA,DL,M
14844,14845,Student14845,MBA,MB,F
14845,14846,Student14846,MBA,KO,M
14846,14847,Student14847,BBA,MB,M
14847,14848,Student14848,MBA,DL,M
14848,14849,Student14849,BBA,MB,M
14849,14850,Student14850,BBA,MB,F
14850,14851,Student14851,BTech,DL,M
14851,14852,Student14852,MTech,KO,M
14852,14853,Student14853,MTech,CH,F
14853,14854,Student14854,BBA,MB,F
14854,14855,Student14855,BBA,CH,F
14855,14856,Student14856,BBA,MB,M
14856,14857,Student14857,MBA,MB,M
14857,14858,Student14858,MBA,KO,F
14858,14859,Student14859,MTech,MB,M
14859,14860,Student14860,MBA,KO,F
14860,14861,Student14861,MBA,CH,F
14861,14862,Student14862,MTech,MB,M
14862,14863,Student14863,BBA,KO,F
14863,14864,Student14864,MBA,CH,M
14864,14865,Student14865,MTech,CH,F
14865,14866,Student14866,MTech,CH,M
14866,14867,Student14867,MTech,DL,M
14867,14868,Student14868,MBA,CH,M
14868,14869,Student14869,MTech,CH,F
14869,14870,Student14870,BTech,KO,F
14870,14871,Student14871,BBA,DL,F
14871,14872,Student14872,MBA,DL,M
14872,14873,Student14873,BTech,DL,F
14873,14874,Student14874,MBA,CH,M
14874,14875,Student14875,BBA,KO,M
14875,14876,Student14876,BTech,CH,M
14876,14877,Student14877,BBA,CH,F
14877,14878,Student14878,MTech,CH,M
14878,14879,Student14879,MTech,KO,F
14879,14880,Student14880,MTech,KO,F
14880,14881,Student14881,BBA,CH,M
14881,14882,Student14882,MBA,KO,F
14882,14883,Student14883,BTech,KO,F
14883,14884,Student14884,BBA,KO,F
14884,14885,Student14885,BTech,CH,F
14885,14886,Student14886,MBA,CH,M
14886,14887,Student14887,MBA,DL,F
14887,14888,Student14888,MBA,MB,M
14888,14889,Student14889,MBA,DL,F
14889,14890,Student14890,BBA,MB,F
14890,14891,Student14891,MTech,KO,F
14891,14892,Student14892,MBA,CH,F
14892,14893,Student14893,BBA,DL,M
14893,14894,Student14894,BTech,CH,F
14894,14895,Student14895,MBA,CH,M
14895,14896,Student14896,MBA,DL,F
14896,14897,Student14897,BTech,CH,F
14897,14898,Student14898,MTech,MB,F
14898,14899,Student14899,MBA,KO,F
14899,14900,Student14900,MTech,MB,M
14900,14901,Student14901,BBA,MB,F
14901,14902,Student14902,BBA,MB,F
14902,14903,Student14903,MTech,CH,M
14903,14904,Student14904,MBA,DL,F
14904,14905,Student14905,BBA,CH,M
14905,14906,Student14906,BTech,MB,F
14906,14907,Student14907,MBA,KO,M
14907,14908,Student14908,BTech,CH,M
14908,14909,Student14909,MBA,KO,M
14909,14910,Student14910,BBA,KO,F
14910,14911,Student14911,MBA,MB,M
14911,14912,Student14912,BBA,KO,F
14912,14913,Student14913,MBA,MB,F
14913,14914,Student14914,MBA,CH,F
14914,14915,Student14915,MTech,CH,F
14915,14916,Student14916,BTech,DL,M
14916,14917,Student14917,MBA,KO,M
14917,14918,Student14918,BBA,CH,M
14918,14919,Student14919,BTech,CH,F
14919,14920,Student14920,MTech,KO,F
14920,14921,Student14921,BBA,KO,M
14921,14922,Student14922,BTech,CH,M
14922,14923,Student14923,MTech,CH,M
14923,14924,Student14924,BBA,CH,F
14924,14925,Student14925,BTech,KO,M
14925,14926,Student14926,BTech,CH,F
14926,14927,Student14927,BTech,KO,M
14927,14928,Student14928,MTech,CH,M
14928,14929,Student14929,BTech,DL,F
14929,14930,Student14930,BBA,DL,F
14930,14931,Student14931,MTech,KO,M
14931,14932,Student14932,BBA,CH,M
14932,14933,Student14933,BBA,MB,F
14933,14934,Student14934,BBA,DL,M
14934,14935,Student14935,MTech,CH,M
14935,14936,Student14936,BBA,CH,F
14936,14937,Student14937,MBA,MB,M
14937,14938,Student14938,MTech,MB,M
14938,14939,Student14939,BBA,KO,F
14939,14940,Student14940,MTech,CH,F
14940,14941,Student14941,MBA,CH,M
14941,14942,Student14942,BTech,DL,M
14942,14943,Student14943,BTech,MB,F
14943,14944,Student14944,BTech,DL,F
14944,14945,Student14945,BBA,KO,F
14945,14946,Student14946,MBA,CH,F
14946,14947,Student14947,BTech,DL,F
14947,14948,Student14948,MTech,KO,M
14948,14949,Student14949,MBA,DL,M
14949,14950,Student14950,BTech,MB,M
14950,14951,Student14951,BTech,DL,M
14951,14952,Student14952,BTech,CH,F
14952,14953,Student14953,BTech,DL,F
14953,14954,Student14954,BTech,DL,M
14954,14955,Student14955,BBA,KO,M
14955,14956,Student14956,MTech,CH,M
14956,14957,Student14957,BTech,CH,F
14957,14958,Student14958,BTech,CH,M
14958,14959,Student14959,MTech,DL,F
14959,14960,Student14960,BBA,DL,F
14960,14961,Student14961,BTech,DL,F
14961,14962,Student14962,BBA,KO,F
14962,14963,Student14963,MBA,KO,M
14963,14964,Student14964,MBA,KO,M
14964,14965,Student14965,BTech,MB,F
14965,14966,Student14966,MTech,KO,M
14966,14967,Student14967,MTech,KO,M
14967,14968,Student14968,MTech,CH,F
14968,14969,Student14969,BTech,DL,M
14969,14970,Student14970,MBA,CH,F
14970,14971,Student14971,MBA,KO,F
14971,14972,Student14972,BBA,KO,M
14972,14973,Student14973,MTech,CH,F
14973,14974,Student14974,MTech,DL,M
14974,14975,Student14975,BBA,CH,M
14975,14976,Student14976,MBA,MB,M
14976,14977,Student14977,MBA,CH,F
14977,14978,Student14978,BTech,DL,M
14978,14979,Student14979,MBA,MB,M
14979,14980,Student14980,BTech,CH,F
14980,14981,Student14981,BBA,CH,M
14981,14982,Student14982,MTech,KO,F
14982,14983,Student14983,BBA,DL,F
14983,14984,Student14984,BTech,KO,F
14984,14985,Student14985,BBA,KO,M
14985,14986,Student14986,BBA,DL,F
14986,14987,Student14987,MTech,MB,F
14987,14988,Student14988,MBA,MB,F
14988,14989,Student14989,BBA,CH,F
14989,14990,Student14990,MTech,MB,F
14990,14991,Student14991,BTech,MB,F
14991,14992,Student14992,BBA,MB,M
14992,14993,Student14993,MTech,MB,F
14993,14994,Student14994,MBA,CH,M
14994,14995,Student14995,BBA,MB,F
14995,14996,Student14996,BTech,DL,M
14996,14997,Student14997,MBA,DL,F
14997,14998,Student14998,BTech,MB,M
14998,14999,Student14999,MTech,KO,F
14999,15000,Student15000,BBA,DL,F
15000,15001,Student15001,MBA,DL,F
15001,15002,Student15002,BTech,MB,F
15002,15003,Student15003,MTech,MB,F
15003,15004,Student15004,BBA,CH,F
15004,15005,Student15005,BBA,KO,M
15005,15006,Student15006,BBA,DL,M
15006,15007,Student15007,MBA,MB,F
15007,15008,Student15008,BBA,DL,M
15008,15009,Student15009,BTech,MB,F
15009,15010,Student15010,MTech,DL,F
15010,15011,Student15011,MBA,CH,F
15011,15012,Student15012,MTech,MB,M
15012,15013,Student15013,BTech,DL,F
15013,15014,Student15014,MBA,DL,F
15014,15015,Student15015,MTech,DL,F
15015,15016,Student15016,BBA,MB,M
15016,15017,Student15017,BTech,CH,M
15017,15018,Student15018,MBA,DL,F
15018,15019,Student15019,BTech,DL,F
15019,15020,Student15020,BTech,KO,F
15020,15021,Student15021,MBA,DL,M
15021,15022,Student15022,BTech,MB,F
15022,15023,Student15023,BBA,MB,F
15023,15024,Student15024,MTech,MB,M
15024,15025,Student15025,MBA,CH,F
15025,15026,Student15026,MBA,DL,M
15026,15027,Student15027,BTech,MB,M
15027,15028,Student15028,MTech,DL,F
15028,15029,Student15029,BTech,CH,M
15029,15030,Student15030,MTech,KO,F
15030,15031,Student15031,MBA,CH,M
15031,15032,Student15032,MBA,DL,F
15032,15033,Student15033,MBA,CH,F
15033,15034,Student15034,BTech,DL,F
15034,15035,Student15035,MTech,DL,M
15035,15036,Student15036,MBA,CH,F
15036,15037,Student15037,BBA,KO,F
15037,15038,Student15038,MTech,DL,M
15038,15039,Student15039,BBA,KO,F
15039,15040,Student15040,BBA,CH,M
15040,15041,Student15041,BBA,KO,F
15041,15042,Student15042,MBA,KO,F
15042,15043,Student15043,MBA,MB,F
15043,15044,Student15044,MBA,KO,F
15044,15045,Student15045,BBA,DL,M
15045,15046,Student15046,MBA,MB,F
15046,15047,Student15047,BBA,MB,F
15047,15048,Student15048,MBA,CH,F
15048,15049,Student15049,MTech,CH,F
15049,15050,Student15050,BBA,MB,F
15050,15051,Student15051,MTech,CH,F
15051,15052,Student15052,MBA,KO,F
15052,15053,Student15053,MBA,DL,F
15053,15054,Student15054,MTech,DL,M
15054,15055,Student15055,MTech,KO,M
15055,15056,Student15056,MBA,CH,F
15056,15057,Student15057,BTech,MB,M
15057,15058,Student15058,MTech,KO,F
15058,15059,Student15059,MTech,MB,F
15059,15060,Student15060,BTech,KO,F
15060,15061,Student15061,BBA,CH,M
15061,15062,Student15062,MBA,MB,M
15062,15063,Student15063,MTech,MB,F
15063,15064,Student15064,MBA,CH,M
15064,15065,Student15065,MBA,CH,M
15065,15066,Student15066,MBA,CH,M
15066,15067,Student15067,BBA,MB,F
15067,15068,Student15068,MBA,DL,F
15068,15069,Student15069,MBA,CH,M
15069,15070,Student15070,MTech,KO,F
15070,15071,Student15071,MTech,DL,M
15071,15072,Student15072,BBA,MB,F
15072,15073,Student15073,MBA,KO,M
15073,15074,Student15074,MBA,KO,M
15074,15075,Student15075,BTech,CH,F
15075,15076,Student15076,MTech,MB,M
15076,15077,Student15077,BBA,DL,M
15077,15078,Student15078,MTech,DL,M
15078,15079,Student15079,MTech,KO,M
15079,15080,Student15080,MTech,KO,M
15080,15081,Student15081,BTech,KO,M
15081,15082,Student15082,BTech,DL,M
15082,15083,Student15083,MTech,DL,M
15083,15084,Student15084,MBA,DL,M
15084,15085,Student15085,BBA,DL,F
15085,15086,Student15086,BBA,CH,F
15086,15087,Student15087,BBA,MB,F
15087,15088,Student15088,BTech,MB,M
15088,15089,Student15089,BBA,MB,M
15089,15090,Student15090,BTech,DL,M
15090,15091,Student15091,MTech,KO,M
15091,15092,Student15092,MBA,CH,M
15092,15093,Student15093,BBA,KO,F
15093,15094,Student15094,MBA,MB,F
15094,15095,Student15095,MTech,KO,M
15095,15096,Student15096,MTech,DL,M
15096,15097,Student15097,BTech,MB,M
15097,15098,Student15098,MTech,DL,M
15098,15099,Student15099,BBA,DL,M
15099,15100,Student15100,MBA,DL,M
15100,15101,Student15101,BBA,CH,M
15101,15102,Student15102,MTech,KO,M
15102,15103,Student15103,BTech,CH,M
15103,15104,Student15104,MTech,KO,M
15104,15105,Student15105,BBA,CH,M
15105,15106,Student15106,MBA,MB,M
15106,15107,Student15107,BBA,MB,F
15107,15108,Student15108,BTech,MB,M
15108,15109,Student15109,BBA,KO,M
15109,15110,Student15110,MBA,KO,F
15110,15111,Student15111,MBA,MB,M
15111,15112,Student15112,BTech,KO,F
15112,15113,Student15113,BBA,DL,F
15113,15114,Student15114,BBA,CH,M
15114,15115,Student15115,MBA,MB,M
15115,15116,Student15116,BTech,CH,F
15116,15117,Student15117,BBA,MB,M
15117,15118,Student15118,MBA,DL,M
15118,15119,Student15119,MBA,CH,F
15119,15120,Student15120,MBA,CH,M
15120,15121,Student15121,MBA,KO,M
15121,15122,Student15122,BBA,CH,M
15122,15123,Student15123,BTech,CH,M
15123,15124,Student15124,BBA,DL,F
15124,15125,Student15125,BBA,DL,F
15125,15126,Student15126,BTech,MB,M
15126,15127,Student15127,BTech,CH,M
15127,15128,Student15128,BBA,MB,M
15128,15129,Student15129,MBA,MB,M
15129,15130,Student15130,BTech,MB,F
15130,15131,Student15131,MBA,KO,M
15131,15132,Student15132,MBA,MB,M
15132,15133,Student15133,BTech,DL,M
15133,15134,Student15134,BBA,MB,M
15134,15135,Student15135,MBA,DL,M
15135,15136,Student15136,BBA,CH,F
15136,15137,Student15137,MBA,DL,F
15137,15138,Student15138,MTech,KO,M
15138,15139,Student15139,BBA,KO,F
15139,15140,Student15140,MTech,DL,M
15140,15141,Student15141,BBA,DL,F
15141,15142,Student15142,MTech,MB,M
15142,15143,Student15143,MBA,MB,M
15143,15144,Student15144,BBA,KO,M
15144,15145,Student15145,BTech,KO,F
15145,15146,Student15146,MBA,DL,F
15146,15147,Student15147,MTech,DL,M
15147,15148,Student15148,MBA,MB,F
15148,15149,Student15149,MTech,KO,M
15149,15150,Student15150,BTech,CH,F
15150,15151,Student15151,MTech,KO,M
15151,15152,Student15152,BTech,KO,F
15152,15153,Student15153,BTech,DL,F
15153,15154,Student15154,MTech,CH,M
15154,15155,Student15155,BBA,MB,F
15155,15156,Student15156,BTech,CH,M
15156,15157,Student15157,BTech,MB,M
15157,15158,Student15158,BTech,KO,F
15158,15159,Student15159,BTech,MB,M
15159,15160,Student15160,BTech,DL,M
15160,15161,Student15161,BTech,CH,F
15161,15162,Student15162,BTech,MB,F
15162,15163,Student15163,BTech,MB,F
15163,15164,Student15164,MBA,KO,M
15164,15165,Student15165,MTech,DL,M
15165,15166,Student15166,BTech,MB,M
15166,15167,Student15167,BBA,MB,F
15167,15168,Student15168,MTech,MB,M
15168,15169,Student15169,BTech,KO,M
15169,15170,Student15170,MBA,KO,M
15170,15171,Student15171,BBA,DL,F
15171,15172,Student15172,MBA,CH,F
15172,15173,Student15173,BBA,MB,M
15173,15174,Student15174,MTech,KO,F
15174,15175,Student15175,BTech,DL,F
15175,15176,Student15176,BBA,CH,M
15176,15177,Student15177,BTech,CH,M
15177,15178,Student15178,MBA,CH,F
15178,15179,Student15179,BTech,MB,F
15179,15180,Student15180,MBA,DL,F
15180,15181,Student15181,MTech,MB,M
15181,15182,Student15182,BTech,DL,F
15182,15183,Student15183,BBA,KO,F
15183,15184,Student15184,BTech,CH,M
15184,15185,Student15185,BBA,DL,F
15185,15186,Student15186,MBA,MB,F
15186,15187,Student15187,BBA,MB,F
15187,15188,Student15188,BBA,KO,F
15188,15189,Student15189,BBA,KO,F
15189,15190,Student15190,BTech,KO,F
15190,15191,Student15191,MTech,KO,M
15191,15192,Student15192,BBA,DL,M
15192,15193,Student15193,MBA,CH,F
15193,15194,Student15194,BTech,CH,F
15194,15195,Student15195,BBA,MB,M
15195,15196,Student15196,MBA,DL,F
15196,15197,Student15197,BTech,MB,M
15197,15198,Student15198,MBA,MB,F
15198,15199,Student15199,MBA,DL,F
15199,15200,Student15200,BTech,KO,F
15200,15201,Student15201,BBA,CH,F
15201,15202,Student15202,MBA,MB,M
15202,15203,Student15203,BTech,MB,F
15203,15204,Student15204,BBA,DL,M
15204,15205,Student15205,MTech,DL,M
15205,15206,Student15206,MTech,CH,F
15206,15207,Student15207,MBA,CH,M
15207,15208,Student15208,BBA,DL,M
15208,15209,Student15209,BTech,DL,M
15209,15210,Student15210,MTech,MB,M
15210,15211,Student15211,MTech,KO,M
15211,15212,Student15212,BBA,MB,F
15212,15213,Student15213,MTech,MB,M
15213,15214,Student15214,MTech,KO,M
15214,15215,Student15215,BTech,MB,F
15215,15216,Student15216,BBA,DL,F
15216,15217,Student15217,BBA,MB,M
15217,15218,Student15218,MTech,MB,F
15218,15219,Student15219,BBA,CH,F
15219,15220,Student15220,BTech,DL,M
15220,15221,Student15221,MBA,DL,M
15221,15222,Student15222,BBA,CH,M
15222,15223,Student15223,MBA,MB,F
15223,15224,Student15224,MBA,KO,F
15224,15225,Student15225,MBA,CH,M
15225,15226,Student15226,MTech,KO,M
15226,15227,Student15227,BTech,MB,F
15227,15228,Student15228,MTech,CH,F
