,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,FirstFlrSF,SecondFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,Threeseasonporch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YearSold,SaleType,SaleCondition,SalePrice,labels
481,13,5,0.0,8174.0,1,1,3,3,0,4,0,8,2,2,1,5,5,1,2003,2003,1,1,13,14,3,0.0,2,4,2,2,5,3,2,3.0,6,0.0,204.0,698.0,1,0,1,4,698.0,644.0,0.0,1342.0,1,0,2,1,3,1,2,7,7,1,5,0,0,2,393.0,5,5,2,100.0,56.0,0.0,0.0,0.0,0.0,3,4,2,0.0,5,2009,9,4,178000,1
482,3,5,34.0,5063.0,1,1,2,3,0,4,0,18,2,2,2,0,5,1,2007,2008,1,1,13,14,4,166.0,2,4,2,2,5,3,2,3.0,6,0.0,410.0,1314.0,1,0,1,4,1314.0,0.0,0.0,1314.0,1,0,2,0,2,1,2,6,7,1,2,0,2,2,626.0,5,5,2,172.0,62.0,0.0,0.0,0.0,0.0,3,4,2,0.0,4,2009,5,4,207500,2
483,13,5,0.0,8795.0,1,1,3,3,0,4,0,8,2,2,1,5,5,1,2000,2000,1,1,13,14,3,0.0,2,4,2,2,5,3,2,3.0,6,0.0,652.0,952.0,1,0,1,4,980.0,1276.0,0.0,2256.0,0,0,2,1,4,1,2,8,7,1,5,2,0,2,554.0,5,5,2,224.0,54.0,0.0,0.0,0.0,0.0,3,4,2,0.0,4,2009,9,4,236000,1
484,13,5,0.0,12891.0,1,1,3,3,0,0,0,8,2,2,1,5,8,1,2002,2002,1,1,13,14,3,0.0,2,4,2,0,5,3,2,3.0,6,0.0,219.0,870.0,1,0,1,4,878.0,1126.0,0.0,2004.0,1,0,2,1,4,1,2,8,7,1,2,2,0,3,644.0,5,5,2,0.0,48.0,0.0,0.0,0.0,0.0,3,4,2,0.0,7,2009,9,4,257500,1
485,13,5,0.0,12224.0,1,1,3,3,0,0,0,8,2,2,1,5,0,1,2000,2000,1,1,13,14,1,40.0,2,4,2,2,5,3,2,3.0,6,0.0,297.0,992.0,1,0,1,4,1022.0,1032.0,0.0,2054.0,1,0,2,1,3,1,2,7,7,1,5,2,2,2,390.0,5,5,2,24.0,48.0,0.0,0.0,0.0,0.0,3,4,2,0.0,7,2009,9,4,244000,1
486,10,5,61.0,9734.0,1,1,3,3,0,4,0,8,6,2,1,4,5,1,2004,2004,1,1,13,14,3,0.0,2,4,2,2,5,2,2,3.0,5,113.0,30.0,384.0,1,0,1,4,744.0,630.0,0.0,1374.0,0,0,2,1,3,1,2,7,7,0,3,2,0,2,400.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,2,0.0,5,2009,9,4,167000,1
487,13,5,60.0,8123.0,1,1,3,3,0,4,0,8,6,2,1,5,0,1,2000,2000,1,1,13,14,1,16.0,3,4,2,2,5,3,6,7.0,6,0.0,982.0,982.0,1,0,1,4,1007.0,793.0,0.0,1800.0,0,0,2,1,3,1,4,7,7,1,5,0,0,2,463.0,5,5,2,100.0,63.0,0.0,0.0,0.0,0.0,3,4,2,0.0,6,2009,9,4,179000,1
488,13,5,42.0,8433.0,1,1,3,3,0,4,0,8,2,2,1,5,0,1,2000,2000,1,1,13,14,3,0.0,3,4,2,2,5,3,2,3.0,6,0.0,111.0,794.0,1,0,1,4,819.0,695.0,0.0,1514.0,1,0,2,1,3,1,4,7,7,1,5,0,0,2,394.0,5,5,2,0.0,72.0,0.0,0.0,0.0,0.0,3,4,2,0.0,6,2009,9,4,190000,1
489,10,5,62.0,7750.0,1,1,2,3,0,4,0,8,2,2,1,4,5,1,1999,2000,1,1,13,14,3,0.0,3,4,2,2,5,3,6,7.0,6,0.0,384.0,384.0,1,0,1,4,774.0,656.0,0.0,1430.0,0,0,2,1,3,1,4,7,7,1,5,2,2,2,400.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,2,0.0,3,2009,9,4,156000,1
490,13,5,0.0,15896.0,1,1,1,3,0,1,0,8,8,2,1,5,5,1,1999,1999,1,1,13,14,1,210.0,2,4,2,2,5,3,0,1.0,6,0.0,264.0,1177.0,1,0,1,4,1223.0,1089.0,0.0,2312.0,1,0,2,1,4,1,2,8,7,1,5,2,0,3,658.0,5,5,2,298.0,0.0,0.0,0.0,0.0,0.0,3,4,2,0.0,5,2009,9,4,245000,1
491,13,5,0.0,24682.0,1,1,0,3,0,1,0,8,6,2,1,5,0,1,1999,1999,1,1,13,14,3,0.0,3,4,2,2,5,3,6,7.0,6,0.0,841.0,841.0,1,0,1,4,892.0,783.0,0.0,1675.0,0,0,2,1,3,1,4,7,7,1,5,2,0,2,502.0,5,5,2,0.0,103.0,0.0,0.0,0.0,0.0,3,4,2,0.0,6,2009,9,4,181000,1
492,13,5,0.0,8755.0,1,1,3,3,0,2,0,8,8,2,1,5,5,1,1999,1999,1,1,13,14,1,298.0,2,4,2,2,5,3,0,1.0,6,0.0,220.0,992.0,1,0,1,4,1022.0,1038.0,0.0,2060.0,1,0,2,1,3,1,2,8,7,1,5,2,2,2,390.0,5,5,2,0.0,0.0,0.0,168.0,0.0,0.0,3,0,2,0.0,6,2009,9,4,214000,1
493,10,5,64.0,7848.0,1,1,3,3,0,4,0,8,2,2,1,4,5,0,1999,1999,1,1,13,14,3,0.0,3,4,2,5,5,3,6,7.0,6,0.0,384.0,384.0,1,0,1,4,774.0,656.0,0.0,1430.0,0,0,2,1,3,1,4,7,7,1,5,2,0,2,410.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,2,0.0,6,2009,9,4,168000,1
494,13,5,82.0,9430.0,1,1,2,3,0,4,0,17,2,2,1,5,8,1,1999,1999,1,1,13,14,1,673.0,2,4,2,2,5,2,2,3.0,6,0.0,89.0,1252.0,1,0,1,4,1268.0,1097.0,0.0,2365.0,1,0,2,1,3,1,2,8,7,1,2,0,2,3,856.0,5,5,2,0.0,128.0,0.0,0.0,180.0,0.0,3,4,2,0.0,7,2009,9,4,337000,1
495,13,5,174.0,15138.0,1,1,3,3,0,4,0,17,2,2,1,5,8,1,1995,1996,1,1,13,14,1,506.0,2,4,2,2,5,3,2,3.0,6,0.0,773.0,1462.0,1,0,1,4,1490.0,1304.0,0.0,2794.0,1,0,2,1,4,1,0,9,7,1,5,0,0,3,810.0,5,5,2,0.0,146.0,202.0,0.0,0.0,0.0,3,4,2,0.0,7,2009,9,4,403000,1
496,13,5,106.0,12720.0,1,1,2,3,0,4,0,17,2,2,1,5,8,1,2000,2000,1,1,13,14,1,150.0,2,4,2,2,5,2,2,3.0,6,0.0,282.0,1455.0,1,0,1,4,1466.0,1221.0,0.0,2687.0,1,0,2,1,4,1,2,10,7,2,5,2,2,3,810.0,5,5,2,252.0,30.0,0.0,0.0,0.0,0.0,3,4,2,0.0,9,2009,9,4,327000,1
497,13,5,0.0,16545.0,1,1,3,3,0,4,0,17,2,2,1,5,8,1,1998,1998,1,1,13,14,1,731.0,2,4,2,2,5,2,2,3.0,6,0.0,503.0,1284.0,1,0,1,4,1310.0,1140.0,0.0,2450.0,1,0,2,1,3,1,2,7,7,1,5,0,0,3,1069.0,5,5,2,0.0,126.0,0.0,0.0,0.0,0.0,3,4,2,0.0,5,2009,9,4,340000,1
498,13,5,98.0,12203.0,1,1,3,3,0,0,0,17,2,2,1,5,8,1,1998,1999,3,1,13,14,1,975.0,2,4,2,2,5,3,2,3.0,6,0.0,371.0,1225.0,1,0,1,4,1276.0,1336.0,0.0,2612.0,1,0,2,1,4,1,2,8,7,1,5,0,0,3,676.0,5,5,2,250.0,0.0,0.0,0.0,0.0,0.0,3,4,2,0.0,7,2009,9,4,336000,1
499,13,5,79.0,10208.0,1,1,3,3,0,4,0,17,2,2,1,5,5,1,1996,1997,1,1,13,14,1,921.0,2,4,2,2,5,3,6,7.0,6,0.0,1264.0,1264.0,1,0,1,4,1277.0,1067.0,0.0,2344.0,0,0,2,1,3,1,2,7,7,1,5,0,2,3,889.0,5,5,2,220.0,0.0,0.0,0.0,0.0,0.0,3,4,2,0.0,7,2009,9,4,265000,1
500,2,5,0.0,10750.0,1,1,3,3,0,1,0,17,2,2,1,0,8,1,1994,1995,3,1,14,15,1,634.0,2,4,2,2,5,0,1,2.0,2,1526.0,262.0,2024.0,1,0,1,4,2063.0,0.0,0.0,2063.0,1,0,2,0,3,1,2,7,7,2,2,0,0,3,815.0,5,5,2,182.0,56.0,0.0,0.0,0.0,0.0,3,4,2,0.0,6,2009,9,4,315000,2
501,13,5,90.0,9900.0,1,1,2,2,0,4,1,17,2,2,1,5,5,1,1993,1993,1,1,6,6,1,256.0,2,4,2,2,5,1,2,3.0,6,0.0,360.0,1347.0,1,0,1,4,1372.0,1274.0,0.0,2646.0,1,0,2,1,4,1,2,9,7,1,5,0,2,3,656.0,5,5,2,340.0,60.0,144.0,0.0,0.0,0.0,3,4,2,0.0,4,2009,9,4,260000,1
502,13,5,79.0,9085.0,1,1,2,3,0,4,0,17,2,2,1,5,5,1,1995,1996,1,1,13,14,1,286.0,2,4,2,2,5,3,2,3.0,6,0.0,254.0,1070.0,1,0,1,4,1094.0,967.0,0.0,2061.0,1,0,2,1,3,1,2,7,7,1,5,0,0,2,647.0,5,5,2,296.0,102.0,209.0,0.0,0.0,0.0,3,4,2,0.0,11,2009,9,4,260000,1
503,13,5,0.0,11692.0,1,1,3,3,0,4,0,17,2,2,1,5,8,1,1993,1994,1,1,6,6,1,372.0,2,4,2,2,5,3,2,3.0,6,0.0,549.0,1173.0,1,0,1,4,1215.0,1017.0,0.0,2232.0,1,0,2,1,3,1,2,8,7,1,5,0,2,2,623.0,5,5,2,173.0,165.0,0.0,0.0,0.0,0.0,3,4,2,0.0,10,2009,9,4,263550,1
504,13,5,52.0,46589.0,1,1,1,3,0,1,0,17,2,2,1,5,8,5,1994,2005,3,1,13,14,1,528.0,2,4,2,2,2,3,2,3.0,5,180.0,88.0,1629.0,1,0,1,4,1686.0,762.0,0.0,2448.0,1,0,2,1,4,1,2,8,7,1,5,0,2,3,711.0,5,5,2,517.0,76.0,0.0,0.0,0.0,0.0,3,4,2,0.0,7,2009,9,4,402000,1
505,13,5,0.0,29959.0,1,1,1,3,0,2,0,17,2,2,1,5,5,0,1994,1994,1,1,6,6,3,0.0,2,4,2,2,5,3,2,3.0,6,0.0,378.0,973.0,1,0,1,4,979.0,871.0,0.0,1850.0,0,0,2,1,3,1,2,7,7,1,2,2,0,2,467.0,5,5,2,168.0,98.0,0.0,0.0,0.0,0.0,3,4,2,0.0,1,2009,9,4,248000,1
506,2,5,74.0,9612.0,1,1,2,3,0,4,0,23,1,2,1,0,8,1,2008,2009,1,1,13,14,4,72.0,2,4,2,2,5,3,6,7.0,6,0.0,1468.0,1468.0,1,0,1,4,1468.0,0.0,0.0,1468.0,0,0,2,0,3,1,2,6,7,1,2,0,0,3,898.0,5,5,2,210.0,150.0,0.0,0.0,0.0,0.0,3,4,2,0.0,12,2009,6,5,244600,2
507,2,5,86.0,11194.0,1,1,3,3,0,4,0,23,4,2,1,0,8,1,2008,2008,1,1,13,14,4,240.0,2,4,2,2,5,2,6,7.0,6,0.0,1696.0,1696.0,1,0,1,4,1696.0,0.0,0.0,1696.0,0,0,2,0,3,1,2,7,7,0,3,0,2,3,972.0,5,5,2,120.0,56.0,0.0,0.0,0.0,0.0,3,4,2,0.0,9,2009,9,4,275000,2
508,2,5,78.0,10206.0,1,1,2,3,0,4,0,23,4,2,1,0,8,1,2008,2008,1,1,13,14,1,294.0,2,4,2,2,5,3,6,7.0,6,0.0,1614.0,1614.0,1,0,1,4,1658.0,0.0,0.0,1658.0,0,0,2,1,3,1,2,7,7,1,2,0,0,3,726.0,5,5,2,144.0,44.0,0.0,0.0,0.0,0.0,3,4,2,0.0,9,2009,9,4,257500,2
509,2,5,78.0,9262.0,1,1,2,3,0,4,0,23,2,2,1,0,8,1,2008,2009,1,1,5,5,4,194.0,2,4,2,2,5,3,6,7.0,6,0.0,1573.0,1573.0,1,0,1,4,1578.0,0.0,0.0,1578.0,0,0,2,0,3,1,0,7,7,1,2,0,0,3,840.0,5,5,2,0.0,36.0,0.0,0.0,0.0,0.0,3,4,2,0.0,5,2009,6,5,287090,2
510,2,5,85.0,10130.0,1,1,2,3,0,4,0,23,2,2,1,0,8,1,2007,2007,1,1,13,14,4,260.0,2,4,2,2,5,0,2,3.0,6,0.0,408.0,1702.0,1,0,1,4,1702.0,0.0,0.0,1702.0,1,0,2,0,3,1,2,7,7,1,2,0,2,3,844.0,5,5,2,0.0,69.0,0.0,0.0,0.0,0.0,3,4,2,0.0,3,2009,9,4,275500,2
511,2,5,76.0,9139.0,1,1,3,3,0,4,0,23,2,2,1,0,8,1,2006,2006,3,1,13,14,4,206.0,2,4,2,0,5,0,2,3.0,6,0.0,1043.0,1422.0,1,0,1,4,1432.0,0.0,0.0,1432.0,0,0,2,0,3,1,2,7,7,1,2,0,0,2,492.0,5,5,2,297.0,50.0,0.0,0.0,0.0,0.0,3,4,2,0.0,9,2009,9,4,245000,2
512,13,5,75.0,9675.0,1,1,2,3,0,4,0,23,2,2,1,5,5,1,2005,2005,1,1,13,14,3,0.0,2,4,2,2,5,2,2,3.0,6,0.0,772.0,1113.0,1,0,1,4,1113.0,858.0,0.0,1971.0,0,0,2,1,3,1,2,8,7,1,2,0,2,2,689.0,5,5,2,0.0,48.0,0.0,0.0,0.0,0.0,3,4,2,0.0,2,2009,9,4,253000,1
513,2,5,85.0,11128.0,1,1,2,3,0,0,0,23,4,4,1,0,3,1,2005,2006,3,1,13,14,4,198.0,0,4,2,0,5,1,2,3.0,6,0.0,300.0,2458.0,1,0,1,4,2490.0,0.0,0.0,2490.0,1,0,2,0,2,1,0,9,7,2,2,0,0,3,795.0,5,5,2,70.0,226.0,0.0,0.0,0.0,0.0,3,0,2,0.0,10,2009,9,4,468000,2
514,13,2,72.0,8640.0,1,1,2,3,0,4,0,23,2,2,1,5,5,1,2009,2009,1,1,13,14,3,0.0,3,4,2,2,5,3,2,3.0,6,0.0,78.0,900.0,1,0,1,4,932.0,920.0,0.0,1852.0,1,0,2,1,3,1,2,7,7,1,5,0,2,2,644.0,5,5,2,168.0,108.0,0.0,0.0,0.0,0.0,3,4,2,0.0,7,2009,6,5,252678,1
515,13,2,75.0,9000.0,1,1,2,3,0,4,0,23,2,2,1,5,8,1,2008,2008,1,1,13,14,3,0.0,2,4,2,2,5,3,6,7.0,6,0.0,768.0,768.0,1,0,1,4,786.0,804.0,0.0,1590.0,0,0,2,1,3,1,2,6,7,0,3,0,2,2,676.0,5,5,2,0.0,30.0,0.0,0.0,0.0,0.0,3,4,2,0.0,6,2009,9,4,210000,1
516,2,2,75.0,7862.0,1,1,3,3,0,4,0,23,2,2,1,0,0,1,2009,2009,1,1,13,14,3,0.0,2,4,2,2,5,3,2,3.0,6,0.0,1191.0,1218.0,1,0,1,4,1218.0,0.0,0.0,1218.0,0,0,2,0,2,1,2,4,7,0,3,0,0,2,676.0,5,5,2,0.0,102.0,0.0,0.0,0.0,0.0,3,4,2,0.0,9,2009,6,5,208300,2
517,2,2,90.0,7993.0,1,1,3,3,0,4,0,23,2,2,1,0,5,1,2008,2009,1,1,13,14,3,0.0,2,4,2,0,5,3,6,7.0,6,0.0,1436.0,1436.0,1,0,1,4,1436.0,0.0,0.0,1436.0,0,0,2,0,3,1,2,6,7,0,3,0,0,2,529.0,5,5,2,0.0,121.0,0.0,0.0,0.0,0.0,3,4,2,0.0,10,2009,6,5,225000,2
518,2,2,72.0,8640.0,1,1,2,3,0,4,0,23,2,2,1,0,8,1,2009,2009,1,1,5,5,4,72.0,2,4,2,2,5,2,2,3.0,6,0.0,364.0,1300.0,1,0,1,4,1314.0,0.0,0.0,1314.0,1,0,2,0,3,1,2,6,7,0,3,0,2,2,552.0,5,5,2,135.0,112.0,0.0,0.0,0.0,0.0,3,4,2,0.0,9,2009,6,5,229456,2
519,2,2,72.0,8640.0,1,1,2,3,0,4,0,23,2,2,1,0,5,1,2008,2008,3,1,13,14,3,0.0,2,4,2,2,5,3,6,7.0,6,0.0,1402.0,1402.0,1,0,1,4,1402.0,0.0,0.0,1402.0,0,0,2,0,3,1,2,7,7,0,3,0,2,2,625.0,5,5,2,205.0,126.0,0.0,0.0,0.0,0.0,3,4,2,0.0,5,2009,9,4,229800,2
520,2,2,112.0,12606.0,1,1,3,3,0,4,0,23,2,2,1,0,3,1,2007,2008,1,1,13,14,4,120.0,2,4,2,2,5,0,6,7.0,6,0.0,1530.0,1530.0,1,0,1,4,1530.0,0.0,0.0,1530.0,0,0,2,0,3,1,2,7,7,1,2,0,2,3,984.0,5,5,2,212.0,136.0,0.0,0.0,0.0,0.0,3,4,2,0.0,5,2009,9,4,250000,2
521,2,2,85.0,9187.0,1,1,2,3,0,4,0,23,2,2,1,0,3,1,2009,2009,1,1,5,5,4,162.0,0,4,2,0,5,2,2,3.0,6,0.0,645.0,1766.0,1,0,1,4,1766.0,0.0,0.0,1766.0,1,0,2,1,2,1,0,7,7,1,2,0,0,3,478.0,5,5,2,195.0,130.0,0.0,0.0,0.0,0.0,3,4,2,0.0,10,2009,6,5,370878,2
522,2,2,75.0,7500.0,1,1,2,3,0,4,0,23,2,2,1,0,8,1,2006,2007,1,1,13,14,4,238.0,2,4,2,2,5,3,2,3.0,6,0.0,1348.0,1372.0,1,0,1,4,1448.0,0.0,0.0,1448.0,0,0,2,0,2,1,2,6,7,1,2,0,2,2,692.0,5,5,2,0.0,140.0,0.0,0.0,0.0,0.0,3,4,2,0.0,6,2009,9,4,238500,2
523,13,2,85.0,11003.0,1,1,2,3,0,4,0,23,2,2,1,5,7,1,2008,2008,1,1,13,14,4,160.0,0,4,2,0,5,0,2,3.0,6,0.0,252.0,1017.0,1,0,1,4,1026.0,981.0,0.0,2007.0,1,0,2,1,3,1,0,10,7,1,0,0,0,3,812.0,5,5,2,168.0,52.0,0.0,0.0,0.0,0.0,3,4,2,0.0,4,2009,9,4,310000,1
524,13,2,84.0,10603.0,1,1,2,3,0,4,0,23,2,2,1,5,8,1,2006,2006,3,1,13,14,4,121.0,2,4,2,0,2,3,2,3.0,6,0.0,218.0,900.0,1,0,1,4,909.0,886.0,0.0,1795.0,1,0,2,1,3,1,2,8,7,1,2,0,0,3,782.0,5,5,2,168.0,45.0,0.0,0.0,0.0,0.0,3,4,2,0.0,7,2009,9,4,270000,1
525,13,2,85.0,10574.0,1,1,2,3,0,4,0,23,2,2,1,5,8,1,2005,2006,1,1,13,14,3,0.0,2,4,2,2,5,2,6,7.0,6,0.0,1082.0,1082.0,1,0,1,4,1082.0,871.0,0.0,1953.0,0,0,2,1,3,1,2,9,7,1,2,0,2,3,1043.0,5,5,2,160.0,50.0,0.0,0.0,0.0,0.0,3,4,2,0.0,5,2009,9,4,252000,1
526,13,2,65.0,8125.0,1,1,2,3,0,4,0,23,2,2,1,5,5,1,2006,2007,1,1,5,5,4,100.0,2,4,2,2,5,3,2,3.0,6,0.0,280.0,1092.0,1,0,1,4,1112.0,438.0,0.0,1550.0,1,0,2,0,2,1,2,7,7,0,3,0,0,2,438.0,5,5,2,0.0,168.0,0.0,0.0,0.0,0.0,3,4,2,0.0,10,2009,9,4,241000,1
527,2,2,65.0,8125.0,1,1,2,3,0,0,0,23,2,2,1,0,8,1,2008,2009,3,1,13,14,1,288.0,2,4,2,2,5,3,6,7.0,6,0.0,1836.0,1836.0,1,0,1,4,1836.0,0.0,0.0,1836.0,0,0,2,0,3,1,2,8,7,1,2,0,0,2,517.0,5,5,2,0.0,175.0,0.0,0.0,0.0,0.0,3,4,2,0.0,10,2009,6,5,264500,2
528,2,2,85.0,10625.0,1,1,2,3,0,4,0,23,2,2,1,0,5,1,2006,2007,1,1,13,14,3,0.0,2,4,2,2,5,3,2,3.0,6,0.0,222.0,1652.0,1,0,1,4,1662.0,0.0,0.0,1662.0,1,0,2,0,3,1,0,8,7,1,2,0,2,3,711.0,5,5,2,168.0,120.0,0.0,0.0,0.0,0.0,3,4,2,0.0,3,2009,9,4,291000,2
529,13,2,75.0,9375.0,1,1,2,3,0,4,0,23,2,2,1,5,5,1,2003,2004,1,1,13,14,3,0.0,2,4,2,2,5,3,6,7.0,6,0.0,912.0,912.0,1,0,1,4,912.0,1182.0,0.0,2094.0,0,0,2,1,4,1,2,8,7,1,2,2,0,2,615.0,5,5,2,182.0,182.0,0.0,0.0,0.0,0.0,3,4,2,0.0,11,2009,9,4,263000,1
530,2,2,62.0,7500.0,1,2,2,3,0,4,0,23,2,2,1,0,5,1,2004,2005,1,1,13,14,3,0.0,2,4,2,2,5,3,2,3.0,6,0.0,811.0,1221.0,1,0,1,4,1221.0,0.0,0.0,1221.0,1,0,2,0,2,1,2,6,7,0,3,0,2,2,400.0,5,5,2,0.0,113.0,0.0,0.0,0.0,0.0,3,4,2,0.0,10,2009,9,4,185000,2
531,2,2,68.0,8736.0,1,1,3,3,0,4,0,23,2,2,1,0,5,1,2003,2004,1,1,13,16,3,0.0,2,4,2,2,5,3,2,3.0,0,360.0,422.0,1553.0,1,0,1,4,1553.0,0.0,0.0,1553.0,1,0,2,0,3,1,2,6,7,0,3,0,2,2,588.0,5,5,2,192.0,88.0,0.0,0.0,0.0,0.0,3,4,2,0.0,8,2009,9,4,234500,2
532,13,2,65.0,8127.0,1,1,3,3,0,4,0,23,2,2,1,5,5,1,2003,2003,1,1,13,14,3,0.0,2,4,2,2,5,3,2,3.0,6,0.0,402.0,812.0,1,0,1,4,812.0,841.0,0.0,1653.0,1,0,2,1,3,1,2,6,7,0,3,0,2,2,628.0,5,5,2,0.0,45.0,0.0,0.0,0.0,0.0,3,4,2,0.0,3,2009,9,4,209000,1
533,2,5,80.0,9605.0,1,1,2,3,0,0,0,22,2,2,1,0,5,0,2007,2007,1,1,13,14,3,0.0,2,4,2,2,5,3,6,7.0,6,0.0,1218.0,1218.0,1,0,1,4,1218.0,0.0,0.0,1218.0,0,0,1,1,3,1,2,6,7,0,3,4,2,2,576.0,5,5,2,0.0,178.0,0.0,0.0,0.0,0.0,3,4,2,0.0,4,2009,9,4,159000,2
534,2,5,63.0,7500.0,1,1,2,3,0,4,0,22,2,2,1,0,5,1,2006,2006,1,1,13,14,3,0.0,2,4,2,2,2,3,2,3.0,6,0.0,1087.0,1141.0,1,0,1,4,1141.0,0.0,0.0,1141.0,1,0,1,1,3,1,2,6,7,0,3,4,2,2,484.0,5,5,2,182.0,0.0,0.0,0.0,0.0,0.0,3,4,2,0.0,6,2009,9,4,152000,2
535,2,5,63.0,7500.0,1,1,2,3,0,4,0,22,2,2,1,0,0,1,2004,2004,1,1,13,14,3,0.0,3,4,2,2,5,3,6,7.0,6,0.0,1158.0,1158.0,1,0,1,4,1158.0,0.0,0.0,1158.0,0,0,1,1,3,1,2,5,7,0,3,6,1,0,0.0,3,3,2,0.0,50.0,0.0,0.0,0.0,0.0,3,4,2,0.0,8,2009,9,4,143500,3
536,13,5,96.0,10628.0,1,1,3,3,0,0,0,22,2,2,1,5,5,1,2004,2004,1,1,13,14,3,0.0,2,4,2,2,5,1,6,7.0,6,0.0,835.0,835.0,1,0,1,4,871.0,941.0,0.0,1812.0,0,0,2,1,3,1,2,8,7,0,3,2,2,2,478.0,5,5,2,146.0,91.0,0.0,0.0,0.0,0.0,3,4,2,0.0,1,2009,9,4,193000,1
537,2,5,76.0,10141.0,1,1,3,3,0,4,0,22,2,2,1,0,8,1,2004,2004,1,5,13,14,1,264.0,2,4,2,2,5,1,1,2.0,5,774.0,222.0,1512.0,1,0,1,4,1512.0,0.0,0.0,1512.0,0,0,2,0,3,1,2,6,7,0,3,0,2,3,845.0,5,5,2,210.0,36.0,0.0,0.0,0.0,0.0,3,4,2,0.0,1,2009,9,4,203000,2
538,2,5,67.0,10083.0,1,1,2,3,0,4,0,22,2,2,1,0,5,1,2003,2003,1,1,13,14,3,0.0,2,4,2,2,5,3,2,3.0,6,0.0,343.0,1176.0,1,0,1,4,1200.0,0.0,0.0,1200.0,1,0,2,0,2,1,2,5,7,0,3,0,2,2,555.0,5,5,2,0.0,41.0,0.0,0.0,0.0,0.0,3,4,2,0.0,8,2009,9,4,184900,2
539,2,5,63.0,13072.0,1,1,2,3,0,4,0,22,5,2,1,0,5,1,2004,2005,1,1,13,14,3,0.0,2,4,2,2,5,3,6,7.0,6,0.0,1114.0,1114.0,1,0,1,4,1114.0,0.0,0.0,1114.0,0,0,1,1,3,1,2,6,7,0,3,4,3,2,576.0,5,5,2,248.0,102.0,0.0,0.0,0.0,0.0,3,4,2,0.0,5,2009,9,4,159000,2
540,2,5,63.0,13072.0,1,1,2,3,0,4,0,22,5,2,1,0,1,1,2004,2004,1,1,13,14,3,0.0,3,4,2,2,5,3,6,7.0,6,0.0,1114.0,1114.0,1,0,1,4,1114.0,0.0,0.0,1114.0,0,0,1,1,3,1,2,6,7,0,3,6,1,0,0.0,3,3,2,0.0,39.0,0.0,0.0,0.0,0.0,3,4,2,0.0,8,2009,9,4,142000,3
541,2,5,60.0,12450.0,1,1,2,3,0,4,0,22,5,2,1,0,1,1,2003,2004,1,1,13,14,3,0.0,3,4,2,2,5,3,2,3.0,6,0.0,278.0,1114.0,1,0,1,4,1114.0,0.0,0.0,1114.0,1,0,2,0,3,1,2,6,7,0,3,4,3,2,576.0,5,5,2,0.0,42.0,0.0,0.0,0.0,0.0,3,4,2,0.0,6,2009,9,4,153000,0
542,2,5,61.0,7328.0,1,1,2,3,0,4,0,22,2,2,1,0,5,1,2008,2009,1,1,13,14,1,140.0,2,4,2,2,5,3,6,7.0,6,0.0,1450.0,1450.0,1,0,1,4,1450.0,0.0,0.0,1450.0,0,0,2,0,2,1,2,6,7,0,3,0,2,3,788.0,5,5,2,0.0,93.0,0.0,0.0,0.0,0.0,3,4,2,0.0,2,2009,6,5,224243,2
543,13,5,43.0,11492.0,1,1,3,3,0,1,0,22,2,2,1,5,5,1,1996,1997,1,1,13,14,1,132.0,2,4,2,2,5,3,2,3.0,6,0.0,276.0,913.0,1,0,1,4,913.0,1209.0,0.0,2122.0,1,0,2,1,4,1,2,8,7,1,5,0,2,2,559.0,5,5,2,0.0,74.0,0.0,0.0,0.0,0.0,3,4,2,0.0,4,2009,9,4,220000,1
544,2,5,88.0,10994.0,1,1,3,3,0,0,0,22,2,2,1,0,8,1,2005,2006,1,1,13,14,4,366.0,2,4,2,2,2,3,2,3.0,6,0.0,868.0,1844.0,1,0,1,4,1844.0,0.0,0.0,1844.0,1,0,2,0,2,1,2,7,7,1,2,0,0,2,620.0,5,5,2,165.0,44.0,0.0,0.0,0.0,0.0,3,4,2,0.0,9,2009,0,0,257000,2
